159	160	161	UNDETERMINED	0.283113421945
160	161	53	TN	0.771082263601
161	162	30	TP	0.847519660187
162	163	61	TP	0.736968424871
164	165	257	UNDETERMINED	0.173735741131
165	166	146	UNDETERMINED	0.339503237992
166	167	291	UNDETERMINED	0.194766674184
167	168	91	UNDETERMINED	0.59534748239
168	169	185	UNDETERMINED	0.219702170743
169	170	12	UNDETERMINED	0.881385236371
170	171	11	UNDETERMINED	0.882643147786
171	172	29	UNDETERMINED	0.849991633637
172	173	121	UNDETERMINED	0.451940080512
173	174	3	UNDETERMINED	0.890560751647
174	175	104	UNDETERMINED	0.532968905439
175	176	3	UNDETERMINED	0.890560751647
176	177	-1	UNDETERMINED	0.893144797302
177	178	-4	UNDETERMINED	0.894501849022
178	179	36	UNDETERMINED	0.831157538549
179	180	12	UNDETERMINED	0.881385236371
180	181	98	UNDETERMINED	0.561727820587
181	182	56	UNDETERMINED	0.758640840231
182	183	64	UNDETERMINED	0.723497624544
184	185	-8	UNDETERMINED	0.895545747803
186	187	-4	UNDETERMINED	0.894501849022
187	188	13	UNDETERMINED	0.880065607584
189	190	53	UNDETERMINED	0.771082263601
190	191	111	UNDETERMINED	0.499489836515
191	192	-4	UNDETERMINED	0.894501849022
192	193	117	UNDETERMINED	0.470898475238
193	194	39	UNDETERMINED	0.821992750144
194	195	-8	UNDETERMINED	0.895545747803
196	197	5758	UNDETERMINED	0
199	200	3	UNDETERMINED	0.890560751647
201	202	71	UNDETERMINED	0.691079700831
205	206	536	UNDETERMINED	0.169957839257
207	208	9	UNDETERMINED	0.884976494002
213	214	205	UNDETERMINED	0.18944036712
215	216	155	UNDETERMINED	0.304257745497
216	217	2	UNDETERMINED	0.891290655137
218	219	175	UNDETERMINED	0.242028588867
221	222	70	TN	0.695776907065
222	223	51	TP	0.779108527098
223	224	2	TP	0.891290655137
224	225	9	TP	0.884976494002
225	226	317	TN	0.191889468826
226	227	16	UNDETERMINED	0.875729467018
229	230	91	UNDETERMINED	0.59534748239
230	231	57	UNDETERMINED	0.754394414545
233	234	11	UNDETERMINED	0.882643147786
235	236	115	UNDETERMINED	0.480413031534
236	237	20	UNDETERMINED	0.869041141397
237	238	18	UNDETERMINED	0.872517226823
238	239	8	UNDETERMINED	0.886053216404
239	240	15	UNDETERMINED	0.87723842875
240	241	97	UNDETERMINED	0.566526160205
241	242	76	UNDETERMINED	0.667372549254
242	243	22	UNDETERMINED	0.865295617301
243	244	-1	UNDETERMINED	0.893144797302
244	245	1	UNDETERMINED	0.891964394432
245	246	216	UNDETERMINED	0.178975832369
246	247	91	UNDETERMINED	0.59534748239
247	248	328	UNDETERMINED	0.185810781179
249	250	-1587	UNDETERMINED	0
250	251	1092	UNDETERMINED	3.84397363478e-56
253	254	-14	UNDETERMINED	0.89546480066
255	256	11	UNDETERMINED	0.882643147786
256	257	16	UNDETERMINED	0.875729467018
257	258	-82	UNDETERMINED	0.647981871802
260	261	64	UNDETERMINED	0.723497624544
261	262	93	UNDETERMINED	0.585734652431
263	264	14	UNDETERMINED	0.878683572205
264	265	226	UNDETERMINED	0.172627968456
265	266	11	UNDETERMINED	0.882643147786
267	268	138	UNDETERMINED	0.373726455684
270	271	-82	UNDETERMINED	0.647981871802
273	274	271	UNDETERMINED	0.182943499779
274	275	26	UNDETERMINED	0.856975335502
275	276	339	UNDETERMINED	0.180150205439
276	277	116	UNDETERMINED	0.475653345796
277	278	284	UNDETERMINED	0.191590741034
278	279	-6	UNDETERMINED	0.895132943935
279	280	-22	UNDETERMINED	0.892156970217
280	281	9	UNDETERMINED	0.884976494002
281	282	-4	UNDETERMINED	0.894501849022
282	283	-4	UNDETERMINED	0.894501849022
285	286	312	UNDETERMINED	0.194095430643
286	287	-32	UNDETERMINED	0.882240558264
287	288	-11	UNDETERMINED	0.895754340815
288	289	25	UNDETERMINED	0.85916057677
289	290	57	UNDETERMINED	0.754394414545
290	291	74	UNDETERMINED	0.67689311825
293	294	-1	TP	0.893144797302
294	295	363	TN	0.175712901594
295	296	473	UNDETERMINED	0.0360221601637
297	298	62	UNDETERMINED	0.73251272269
298	299	-4	UNDETERMINED	0.894501849022
302	303	11	UNDETERMINED	0.882643147786
303	304	108	UNDETERMINED	0.513826640527
305	306	526	UNDETERMINED	0.13425015058
306	307	10	UNDETERMINED	0.883840015415
307	308	-8	UNDETERMINED	0.895545747803
309	310	212	UNDETERMINED	0.182350833938
310	311	13	UNDETERMINED	0.880065607584
311	312	13	UNDETERMINED	0.880065607584
313	314	874	UNDETERMINED	2.11016050888e-19
315	316	91	UNDETERMINED	0.59534748239
317	318	39	UNDETERMINED	0.821992750144
318	319	-11	UNDETERMINED	0.895754340815
319	320	-1	UNDETERMINED	0.893144797302
320	321	421	UNDETERMINED	0.130822685485
321	322	9	UNDETERMINED	0.884976494002
322	323	376	UNDETERMINED	0.174965262123
323	324	242	UNDETERMINED	0.169124138202
324	325	412	UNDETERMINED	0.145998284282
329	330	439	UNDETERMINED	0.0948271754313
330	331	33	UNDETERMINED	0.839667268063
331	332	39	UNDETERMINED	0.821992750144
332	333	329	TN	0.185241952792
333	334	-11	TP	0.895754340815
336	337	30	TP	0.847519660187
337	338	32	TP	0.84235768007
339	340	65	TP	0.71894258647
340	341	51	TP	0.779108527098
341	342	122	TN	0.447219498485
342	343	76	UNDETERMINED	0.667372549254
344	345	1	UNDETERMINED	0.891964394432
345	346	17	UNDETERMINED	0.87415597181
346	347	9	UNDETERMINED	0.884976494002
347	348	-4	UNDETERMINED	0.894501849022
348	349	-4	UNDETERMINED	0.894501849022
349	350	577	UNDETERMINED	0.174992975429
350	351	101	UNDETERMINED	0.547341773615
352	353	93	UNDETERMINED	0.585734652431
353	354	34	UNDETERMINED	0.836903763749
354	355	187	UNDETERMINED	0.215879564669
355	356	1	UNDETERMINED	0.891964394432
357	358	-43	UNDETERMINED	0.862043410206
359	360	123	UNDETERMINED	0.442508225667
361	362	12	TP	0.881385236371
362	363	-4	TP	0.894501849022
363	364	-4	TP	0.894501849022
367	368	-4	UNDETERMINED	0.894501849022
371	372	12	UNDETERMINED	0.881385236371
376	377	100	UNDETERMINED	0.552135645761
377	378	118	UNDETERMINED	0.466149023044
378	379	101	UNDETERMINED	0.547341773615
381	382	182	TN	0.225823100754
382	383	49	TP	0.786903173378
383	384	257	TP	0.173735741131
384	385	71	TN	0.691079700831
385	386	147	UNDETERMINED	0.335399748234
389	390	125	UNDETERMINED	0.433117473889
390	391	-4	UNDETERMINED	0.894501849022
392	393	57	UNDETERMINED	0.754394414545
393	394	406	UNDETERMINED	0.154505654954
394	395	75	UNDETERMINED	0.672138104713
395	396	158	UNDETERMINED	0.293432286384
398	399	55	TN	0.762838984025
399	400	22	TP	0.865295617301
400	401	27	TP	0.854719074149
401	402	10	TP	0.883840015415
402	403	128	TN	0.419126780682
404	405	298	UNDETERMINED	0.19630511157
406	407	3	TP	0.890560751647
407	408	88	TP	0.609774861082
408	409	19	TP	0.870812518725
409	410	77	TP	0.662597836594
410	411	-23	TP	0.891470479615
412	413	179	UNDETERMINED	0.232429462414
413	414	24	UNDETERMINED	0.861275321638
414	415	-1	UNDETERMINED	0.893144797302
417	418	-38	UNDETERMINED	0.872614181803
420	421	148	UNDETERMINED	0.331339960666
421	422	11	UNDETERMINED	0.882643147786
422	423	-1	UNDETERMINED	0.893144797302
423	424	-11	UNDETERMINED	0.895754340815
424	425	21	UNDETERMINED	0.867202400349
425	426	459	UNDETERMINED	0.0552723621722
426	427	43	UNDETERMINED	0.808772399468
428	429	343	UNDETERMINED	0.178606481196
429	430	245	TN	0.169451198735
430	431	125	TP	0.433117473889
431	432	187	TP	0.215879564669
432	433	208	TN	0.186211900208
433	434	191	UNDETERMINED	0.208819408782
434	435	150	UNDETERMINED	0.323357078348
435	436	93	UNDETERMINED	0.585734652431
437	438	64	UNDETERMINED	0.723497624544
439	440	152	UNDETERMINED	0.315565343974
440	441	29	UNDETERMINED	0.849991633637
441	442	-8	UNDETERMINED	0.895545747803
442	443	180	UNDETERMINED	0.230172045255
443	444	29	UNDETERMINED	0.849991633637
449	450	163	UNDETERMINED	0.276525011769
450	451	115	UNDETERMINED	0.480413031534
451	452	171	UNDETERMINED	0.25256564195
452	453	25	UNDETERMINED	0.85916057677
453	454	545	UNDETERMINED	0.192943307743
454	455	22	UNDETERMINED	0.865295617301
456	457	127	UNDETERMINED	0.423776113711
458	459	13	UNDETERMINED	0.880065607584
460	461	152	UNDETERMINED	0.315565343974
461	462	128	UNDETERMINED	0.419126780682
462	463	52	UNDETERMINED	0.775123463963
463	464	-1	UNDETERMINED	0.893144797302
464	465	109	UNDETERMINED	0.509045518132
465	466	180	UNDETERMINED	0.230172045255
466	467	235	UNDETERMINED	0.169588716728
470	471	237	UNDETERMINED	0.169281581049
473	474	203	UNDETERMINED	0.19175892013
477	478	2	UNDETERMINED	0.891290655137
478	479	124	UNDETERMINED	0.437807214508
480	481	-4	UNDETERMINED	0.894501849022
482	483	-14	UNDETERMINED	0.89546480066
484	485	60	UNDETERMINED	0.741386635973
485	486	-11	UNDETERMINED	0.895754340815
487	488	-4	UNDETERMINED	0.894501849022
488	489	430	UNDETERMINED	0.113437843331
489	490	39	UNDETERMINED	0.821992750144
490	491	2	UNDETERMINED	0.891290655137
491	492	-20	UNDETERMINED	0.893342347279
492	493	369	UNDETERMINED	0.175583958295
494	495	115	UNDETERMINED	0.480413031534
495	496	68	UNDETERMINED	0.705113091667
497	498	77	UNDETERMINED	0.662597836594
498	499	89	UNDETERMINED	0.604964917374
499	500	12	UNDETERMINED	0.881385236371
500	501	99	UNDETERMINED	0.556930988586
501	502	168	UNDETERMINED	0.261098148735
502	503	59	UNDETERMINED	0.745765159278
503	504	56	UNDETERMINED	0.758640840231
504	505	21	UNDETERMINED	0.867202400349
506	507	10	UNDETERMINED	0.883840015415
507	508	21	UNDETERMINED	0.867202400349
509	510	9	UNDETERMINED	0.884976494002
510	511	10	UNDETERMINED	0.883840015415
511	512	-4	UNDETERMINED	0.894501849022
513	514	-4	UNDETERMINED	0.894501849022
514	515	117	UNDETERMINED	0.470898475238
515	516	2	UNDETERMINED	0.891290655137
518	519	107	UNDETERMINED	0.518609677165
519	520	1	UNDETERMINED	0.891964394432
521	522	219	UNDETERMINED	0.176756911887
522	523	30	UNDETERMINED	0.847519660187
523	524	35	UNDETERMINED	0.834067160518
524	525	10	UNDETERMINED	0.883840015415
526	527	334	UNDETERMINED	0.182520794403
527	528	-121	UNDETERMINED	0.39607329169
528	529	18	UNDETERMINED	0.872517226823
530	531	-4	UNDETERMINED	0.894501849022
531	532	-1406	UNDETERMINED	5.11278714085e-218
532	533	-4	UNDETERMINED	0.894501849022
533	534	310	UNDETERMINED	0.194803731642
534	535	254	UNDETERMINED	0.172253789146
535	536	464	UNDETERMINED	0.0471691470705
536	537	9	UNDETERMINED	0.884976494002
537	538	116	UNDETERMINED	0.475653345796
538	539	-4	UNDETERMINED	0.894501849022
539	540	-1	UNDETERMINED	0.893144797302
540	541	-8	UNDETERMINED	0.895545747803
541	542	-4	UNDETERMINED	0.894501849022
542	543	-4	UNDETERMINED	0.894501849022
543	544	85	UNDETERMINED	0.624205850004
545	546	-2089	UNDETERMINED	0
547	548	-1	UNDETERMINED	0.893144797302
548	549	-4	UNDETERMINED	0.894501849022
549	550	-242	UNDETERMINED	0.235411383115
551	552	290	UNDETERMINED	0.194405836679
555	556	-26	UNDETERMINED	0.889021614375
556	557	-3	UNDETERMINED	0.894104349464
559	560	545	UNDETERMINED	0.192943307743
561	562	513	UNDETERMINED	0.0844930589486
562	563	182	UNDETERMINED	0.225823100754
563	564	0	UNDETERMINED	0.892582334579
564	565	-14	UNDETERMINED	0.89546480066
565	566	149	TN	0.327325281671
566	567	-11	TP	0.895754340815
568	569	157	TP	0.296985574427
569	570	15	TP	0.87723842875
570	571	11	TP	0.882643147786
571	572	101	TN	0.547341773615
573	574	107	UNDETERMINED	0.518609677165
574	575	93	UNDETERMINED	0.585734652431
575	576	64	UNDETERMINED	0.723497624544
576	577	65	UNDETERMINED	0.71894258647
578	579	76	UNDETERMINED	0.667372549254
580	581	174	UNDETERMINED	0.244573749217
582	583	2	UNDETERMINED	0.891290655137
583	584	-4	UNDETERMINED	0.894501849022
584	585	215	UNDETERMINED	0.179774799428
586	587	-4	UNDETERMINED	0.894501849022
587	588	-4	UNDETERMINED	0.894501849022
591	592	9	TP	0.884976494002
592	593	13	TP	0.880065607584
593	594	-1	TP	0.893144797302
594	595	2	TP	0.891290655137
595	596	180	TN	0.230172045255
596	597	182	UNDETERMINED	0.225823100754
600	601	-28	UNDETERMINED	0.887050933337
601	602	146	UNDETERMINED	0.339503237992
602	603	208	UNDETERMINED	0.186211900208
604	605	244	UNDETERMINED	0.169307187908
608	609	229	UNDETERMINED	0.171321601275
609	610	113	UNDETERMINED	0.489944720352
610	611	50	UNDETERMINED	0.783035664973
611	612	-26	UNDETERMINED	0.889021614375
612	613	3	UNDETERMINED	0.890560751647
613	614	10	UNDETERMINED	0.883840015415
614	615	-4	UNDETERMINED	0.894501849022
615	616	14	UNDETERMINED	0.878683572205
617	618	-32	TP	0.882240558264
620	621	174	UNDETERMINED	0.244573749217
623	624	128	UNDETERMINED	0.419126780682
625	626	208	UNDETERMINED	0.186211900208
626	627	258	UNDETERMINED	0.174281751347
627	628	100	UNDETERMINED	0.552135645761
628	629	109	UNDETERMINED	0.509045518132
629	630	138	UNDETERMINED	0.373726455684
630	631	10	UNDETERMINED	0.883840015415
631	632	2	UNDETERMINED	0.891290655137
632	633	30	UNDETERMINED	0.847519660187
633	634	3	UNDETERMINED	0.890560751647
634	635	259	UNDETERMINED	0.174851553965
635	636	23	UNDETERMINED	0.863320134908
636	637	1	UNDETERMINED	0.891964394432
637	638	-1	UNDETERMINED	0.893144797302
638	639	14	UNDETERMINED	0.878683572205
642	643	-4	UNDETERMINED	0.894501849022
645	646	-4	UNDETERMINED	0.894501849022
647	648	83	UNDETERMINED	0.63382302227
648	649	117	UNDETERMINED	0.470898475238
649	650	-1	UNDETERMINED	0.893144797302
650	651	-1	UNDETERMINED	0.893144797302
651	652	169	UNDETERMINED	0.258193615178
652	653	249	UNDETERMINED	0.170370758168
653	654	329	UNDETERMINED	0.185241952792
654	655	24	UNDETERMINED	0.861275321638
655	656	89	UNDETERMINED	0.604964917374
656	657	-4	UNDETERMINED	0.894501849022
657	658	152	UNDETERMINED	0.315565343974
660	661	396	UNDETERMINED	0.165374732365
661	662	47	UNDETERMINED	0.79445293712
662	663	8	UNDETERMINED	0.886053216404
663	664	59	UNDETERMINED	0.745765159278
665	666	202	UNDETERMINED	0.192969994832
666	667	576	UNDETERMINED	0.177621787109
667	668	49	UNDETERMINED	0.786903173378
669	670	-8	UNDETERMINED	0.895545747803
670	671	209	UNDETERMINED	0.185200003438
671	672	139	UNDETERMINED	0.369327124082
672	673	139	UNDETERMINED	0.369327124082
674	675	25	TP	0.85916057677
675	676	213	TN	0.18146214149
677	678	123	UNDETERMINED	0.442508225667
678	679	75	TN	0.672138104713
679	680	-4	TP	0.894501849022
682	683	-4	UNDETERMINED	0.894501849022
683	684	-8	TN	0.895545747803
684	685	8	TP	0.886053216404
685	686	22	TP	0.865295617301
686	687	-1	TP	0.893144797302
688	689	242	UNDETERMINED	0.169124138202
689	690	-1	UNDETERMINED	0.893144797302
690	691	30	UNDETERMINED	0.847519660187
691	692	-4	UNDETERMINED	0.894501849022
692	693	225	UNDETERMINED	0.173126311704
693	694	140	UNDETERMINED	0.364959402313
694	695	130	UNDETERMINED	0.409876898398
695	696	147	UNDETERMINED	0.335399748234
696	697	-4	UNDETERMINED	0.894501849022
699	700	22	TP	0.865295617301
700	701	-7	TP	0.89536664111
701	702	-11	TP	0.895754340815
702	703	35	TP	0.834067160518
704	705	151	UNDETERMINED	0.319436674032
705	706	-4	UNDETERMINED	0.894501849022
706	707	14	UNDETERMINED	0.878683572205
707	708	59	UNDETERMINED	0.745765159278
708	709	389	UNDETERMINED	0.170439038053
710	711	-7	TP	0.89536664111
711	712	-1	TP	0.893144797302
712	713	15	TP	0.87723842875
713	714	300	TP	0.196413399796
714	715	14	TP	0.878683572205
715	716	274	TP	0.185101718514
716	717	-1	TP	0.893144797302
719	720	17	UNDETERMINED	0.87415597181
720	721	846	UNDETERMINED	2.26389547624e-16
721	722	15	UNDETERMINED	0.87723842875
722	723	14	UNDETERMINED	0.878683572205
723	724	-1	UNDETERMINED	0.893144797302
724	725	149	TN	0.327325281671
725	726	-4	TP	0.894501849022
726	727	3	TP	0.890560751647
727	728	64	TP	0.723497624544
728	729	132	TN	0.400700714249
729	730	34	TP	0.836903763749
730	731	9	TP	0.884976494002
731	732	1695	TN	0.298699660456
732	733	37	UNDETERMINED	0.828175069036
734	735	113	UNDETERMINED	0.489944720352
737	738	201	TN	0.194216560184
738	739	-7	TP	0.89536664111
739	740	3	TP	0.890560751647
740	741	9	TP	0.884976494002
741	742	260	TN	0.17544369045
742	743	67	UNDETERMINED	0.709748235845
744	745	166	UNDETERMINED	0.267088444894
745	746	-1	UNDETERMINED	0.893144797302
746	747	2	UNDETERMINED	0.891290655137
751	752	75	UNDETERMINED	0.672138104713
752	753	182	UNDETERMINED	0.225823100754
754	755	151	UNDETERMINED	0.319436674032
755	756	58	UNDETERMINED	0.750101807961
757	758	-4	UNDETERMINED	0.894501849022
758	759	-14	UNDETERMINED	0.89546480066
759	760	-8	UNDETERMINED	0.895545747803
760	761	578	UNDETERMINED	0.17227315764
763	764	21	UNDETERMINED	0.867202400349
764	765	2	UNDETERMINED	0.891290655137
765	766	-8	UNDETERMINED	0.895545747803
766	767	1	UNDETERMINED	0.891964394432
767	768	136	UNDETERMINED	0.382613784132
768	769	204	UNDETERMINED	0.190582606619
770	771	-1	UNDETERMINED	0.893144797302
771	772	-4	UNDETERMINED	0.894501849022
774	775	10	UNDETERMINED	0.883840015415
775	776	-8	UNDETERMINED	0.895545747803
776	777	-8	UNDETERMINED	0.895545747803
777	778	-1	UNDETERMINED	0.893144797302
781	782	27	UNDETERMINED	0.854719074149
782	783	140	UNDETERMINED	0.364959402313
784	785	264	UNDETERMINED	0.178003703509
785	786	73	UNDETERMINED	0.681636113536
786	787	41	UNDETERMINED	0.81552353118
787	788	264	UNDETERMINED	0.178003703509
790	791	260	UNDETERMINED	0.17544369045
791	792	-4	UNDETERMINED	0.894501849022
792	793	138	UNDETERMINED	0.373726455684
793	794	403	UNDETERMINED	0.158214104323
794	795	298	UNDETERMINED	0.19630511157
797	798	271	TN	0.182943499779
799	800	-4	UNDETERMINED	0.894501849022
803	804	151	UNDETERMINED	0.319436674032
804	805	145	UNDETERMINED	0.343648988897
805	806	5	UNDETERMINED	0.888930787129
808	809	-1	UNDETERMINED	0.893144797302
810	811	-14	UNDETERMINED	0.89546480066
811	812	19	UNDETERMINED	0.870812518725
812	813	17	UNDETERMINED	0.87415597181
813	814	2	UNDETERMINED	0.891290655137
814	815	177	UNDETERMINED	0.237113845001
815	816	7	UNDETERMINED	0.887070790702
818	819	110	UNDETERMINED	0.50426650434
822	823	57	UNDETERMINED	0.754394414545
825	826	85	UNDETERMINED	0.624205850004
826	827	-1	UNDETERMINED	0.893144797302
832	833	-17	TP	0.894666284863
833	834	60	TP	0.741386635973
834	835	87	TP	0.614585247576
835	836	350	TN	0.176764062938
836	837	94	TP	0.580930292786
837	838	9	TP	0.884976494002
838	839	-4	TP	0.894501849022
839	840	59	TN	0.745765159278
840	841	40	UNDETERMINED	0.818793731194
842	843	290	UNDETERMINED	0.194405836679
843	844	-1	UNDETERMINED	0.893144797302
844	845	6	UNDETERMINED	0.888029797463
845	846	17	UNDETERMINED	0.87415597181
846	847	217	UNDETERMINED	0.178206542013
848	849	-4	UNDETERMINED	0.894501849022
850	851	98	UNDETERMINED	0.561727820587
851	852	10	UNDETERMINED	0.883840015415
852	853	36	UNDETERMINED	0.831157538549
853	854	132	TN	0.400700714249
854	855	11	TP	0.882643147786
855	856	143	TN	0.352061365242
856	857	494	UNDETERMINED	0.03738756981
860	861	-4	UNDETERMINED	0.894501849022
863	864	30	UNDETERMINED	0.847519660187
865	866	284	UNDETERMINED	0.191590741034
866	867	41	TN	0.81552353118
867	868	0	TP	0.892582334579
868	869	122	TN	0.447219498485
870	871	134	UNDETERMINED	0.391609177331
871	872	158	UNDETERMINED	0.293432286384
872	873	10	UNDETERMINED	0.883840015415
873	874	90	UNDETERMINED	0.600155711763
874	875	238	UNDETERMINED	0.169179999267
875	876	10	UNDETERMINED	0.883840015415
876	877	1	UNDETERMINED	0.891964394432
879	880	209	UNDETERMINED	0.185200003438
883	884	191	TN	0.208819408782
884	885	54	TP	0.766986791569
885	886	405	TN	0.155783504819
887	888	198	TN	0.198177076037
888	889	70	TP	0.695776907065
889	890	168	TN	0.261098148735
890	891	172	TN	0.249841919769
891	892	110	TP	0.50426650434
892	893	159	TP	0.289935335956
893	894	207	TN	0.187255585974
894	895	36	UNDETERMINED	0.831157538549
895	896	-4	UNDETERMINED	0.894501849022
896	897	36	UNDETERMINED	0.831157538549
897	898	51	UNDETERMINED	0.779108527098
898	899	-4	UNDETERMINED	0.894501849022
899	900	153	UNDETERMINED	0.311744311216
902	903	-4	TP	0.894501849022
903	904	-20	TP	0.893342347279
904	905	-1	TP	0.893144797302
905	906	260	TN	0.17544369045
906	907	180	UNDETERMINED	0.230172045255
907	908	26	UNDETERMINED	0.856975335502
909	910	184	UNDETERMINED	0.2216899644
910	911	602	UNDETERMINED	0.0937889583719
911	912	168	UNDETERMINED	0.261098148735
914	915	-4	UNDETERMINED	0.894501849022
915	916	10	UNDETERMINED	0.883840015415
916	917	-4	UNDETERMINED	0.894501849022
917	918	-8	UNDETERMINED	0.895545747803
919	920	82	UNDETERMINED	0.638628833217
920	921	24	UNDETERMINED	0.861275321638
921	922	-10	UNDETERMINED	0.895739775592
922	923	11	UNDETERMINED	0.882643147786
923	924	7	UNDETERMINED	0.887070790702
924	925	-8	UNDETERMINED	0.895545747803
925	926	110	UNDETERMINED	0.50426650434
926	927	173	UNDETERMINED	0.247178062856
929	930	11	TP	0.882643147786
930	931	129	TN	0.414493287138
931	932	4	UNDETERMINED	0.889774277554
932	933	-4	UNDETERMINED	0.894501849022
933	934	255	UNDETERMINED	0.172720514365
935	936	68	UNDETERMINED	0.705113091667
938	939	356	UNDETERMINED	0.175993329931
941	942	18	UNDETERMINED	0.872517226823
944	945	95	UNDETERMINED	0.576127402895
947	948	57	UNDETERMINED	0.754394414545
950	951	90	UNDETERMINED	0.600155711763
952	953	-4	UNDETERMINED	0.894501849022
953	954	18	UNDETERMINED	0.872517226823
954	955	-4	UNDETERMINED	0.894501849022
955	956	-4	UNDETERMINED	0.894501849022
956	957	-4	UNDETERMINED	0.894501849022
957	958	133	TN	0.396143657811
958	959	11	TP	0.882643147786
959	960	12	TP	0.881385236371
960	961	79	TP	0.65302601188
962	963	19	UNDETERMINED	0.870812518725
963	964	-13	UNDETERMINED	0.895617220378
964	965	45	UNDETERMINED	0.801746057264
965	966	-1	UNDETERMINED	0.893144797302
966	967	-4	UNDETERMINED	0.894501849022
967	968	106	UNDETERMINED	0.523394473519
969	970	-82	UNDETERMINED	0.647981871802
