354	203347	204496	1149
356	204492	205089	597
358	205125	208608	3483
360	208620	209580	960
362	209678	211820	2142
364	211876	212266	390
366	212330	213629	1299
368	213677	213932	255
370	213924	214125	201
372	214290	214836	546
374	214832	215255	423
376	215268	215979	711
378	216178	217003	825
380	217056	218775	1719
382	218886	219594	708
384	219590	219995	405
386	220112	220928	816
388	220967	221621	654
390	221613	222645	1032
392	222832	223408	576
394	229166	229970	804
396	229966	230881	915
398	231121	231922	801
400	231925	232549	624
402	232596	233955	1359
404	234026	234782	756
406	234815	235538	723
408	235534	236002	468
410	236066	236798	732
412	237334	238120	786
414	238256	238736	480
416	238745	239102	357
418	239105	239378	273
420	239418	240189	771
422	240342	240816	474
424	240858	243303	2445
426	243542	244121	579
428	244326	245094	768
430	245064	245805	741
432	245960	246239	279
434	246241	246502	261
436	246711	247461	750
438	247636	248134	498
440	248357	250070	1713
442	250071	250827	756
444	250897	251953	1056
446	252004	252298	294
448	252300	252699	399
450	252708	253161	453
452	253478	253685	207
454	253701	254202	501
456	254258	255716	1458
458	255976	256435	459
460	256526	257771	1245
462	257828	257899	71
462	258675	259006	331
464	259044	260100	1056
466	260387	261491	1104
468	261502	262756	1254
470	263149	263212	63
472	263327	263669	342
474	263689	264007	318
476	264025	264247	222
478	264255	264732	477
480	264747	265206	459
482	265303	265543	240
484	265619	266087	468
486	266109	266553	444
488	266552	266774	222
490	266775	266967	192
492	267183	268005	822
494	268096	268960	864
496	269288	270182	894
498	270277	270535	258
498	271763	272189	426
500	270602	271754	1152
502	272846	273954	1108
504	274100	275117	1017
506	275324	276728	1404
508	276714	277647	933
510	277755	278802	1047
512	278813	279161	348
514	279177	279681	504
516	279599	279875	276
518	279930	280104	174
520	280113	280362	249
522	280426	280735	309
524	280828	281983	1155
526	282277	283186	909
528	283200	285168	1968
530	285394	286777	1383
532	286788	288399	1611
534	288403	289162	759
536	289300	290305	1005
538	290428	290633	205
540	290648	291152	504
542	291070	291346	276
544	291403	292231	828
546	292321	292948	627
548	293219	293918	699
550	293944	294799	855
552	295138	295579	441
554	295695	297096	1401
556	297380	297719	339
558	297713	297791	78
560	297769	298726	957
562	298735	300934	2199
564	300930	301887	957
566	301883	302573	690
568	302990	303605	615
570	303852	304182	330
572	304494	305205	711
574	305173	306817	1644
576	306806	309332	2526
578	309357	310026	669
580	310083	310671	588
582	310745	311336	591
584	312111	312339	228
586	312373	312514	141
588	312513	312777	264
590	313140	313242	102
592	313715	313805	90
594	314356	315228	872
596	315290	315590	300
598	315586	316453	867
600	316485	317169	684
602	317438	317567	129
604	317725	318319	594
606	318330	318567	237
608	318675	320001	1326
610	320226	321081	855
612	321607	322327	720
614	322337	323765	1428
616	323757	324453	696
618	324695	325364	669
620	325576	327247	1671
622	327260	328733	1473
624	328746	329334	588
626	329462	331496	2034
628	332370	333459	1089
630	333500	334433	933
632	334524	335022	498
634	335279	335885	606
636	335924	336788	864
638	336777	338325	1548
640	338324	339743	1419
642	340164	341115	951
644	341124	342507	1383
646	342883	343933	1050
648	344175	344991	816
650	345403	345649	246
652	345665	346337	672
654	346483	346759	276
656	346856	348443	1587
658	348681	349572	891
660	350011	351181	1170
662	351214	352666	1452
664	352705	354592	1887
666	354921	356181	1260
668	356170	357454	1284
670	357790	358690	900
672	358798	359458	660
674	359488	359959	471
676	359991	361146	1155
678	361248	361860	612
680	361925	363179	1254
682	363230	366305	3075
684	366427	367510	1083
686	367586	368420	834
688	368610	370275	1665
690	370276	371221	945
692	371238	372105	867
694	372114	372924	810
696	372920	373871	951
698	373867	374881	1014
700	375458	376670	1212
702	376771	377311	540
704	377534	378368	834
706	378461	379571	1110
708	379605	379881	276
710	380068	380842	774
712	382590	382872	282
712	380843	381260	417
714	381350	381716	366
716	381673	382579	906
718	382738	383935	1197
720	384058	384616	558
722	385231	386194	963
724	386206	386974	768
726	386970	387798	828
728	387794	388646	852
730	388752	389727	975
732	390250	391708	1458
732	392969	394418	1449
734	391738	392605	867
736	392601	392901	300
738	394505	395129	624
740	395129	396287	1158
742	396638	397859	1221
744	397871	398966	1095
746	399024	399333	309
748	399592	399805	213
750	399828	400923	1095
752	401385	401646	261
754	401746	403162	1416
756	403280	403601	321
758	403702	404818	1116
760	404834	405644	810
762	405763	406222	459
764	406404	406929	525
766	406978	407170	192
768	407427	408105	678
770	408176	408461	285
772	408608	408950	342
774	409107	410019	912
776	410143	411052	909
778	411296	412481	1185
780	412606	415753	3147
782	415749	416952	1203
784	417141	417831	690
786	417888	419184	1296
788	419590	420910	1320
790	420985	422359	1374
792	422517	424332	1815
794	424336	424918	582
796	425010	426081	1071
798	426136	427264	1128
800	427286	427619	333
802	427646	429494	1848
804	429504	430476	972
806	430604	430952	348
808	431128	432013	885
810	432311	432851	540
812	433001	433451	450
814	433454	434558	1104
816	434646	435117	471
818	435136	435556	420
820	435633	436611	978
822	436588	437107	519
824	437160	438135	975
826	438314	440177	1863
828	440201	441101	900
830	441100	441343	243
832	441548	442997	1449
834	443050	443641	591
836	443603	444515	912
838	444682	445174	492
840	445301	446666	1365
842	446814	447705	891
844	447716	448046	330
846	448045	448660	615
848	448649	450641	1992
850	450662	451610	948
852	452069	453545	1476
854	453588	454167	579
856	454471	454789	318
858	455132	456431	1299
860	456676	457300	624
862	457425	458700	1275
864	458887	461242	2355
866	461450	461723	273
868	461914	463786	1872
870	463936	464308	372
872	464401	464800	399
874	464851	465547	696
876	465611	467312	1701
878	467411	468230	819
880	468382	468841	459
882	468870	470643	1773
884	470635	472417	1782
886	472597	472936	339
888	472965	474252	1287
890	474300	475161	861
892	475378	475951	573
894	475981	476371	390
896	476671	477025	354
898	477066	478617	1551
900	478780	479251	471
902	479366	479918	552
904	480089	480308	219
906	480333	480708	375
908	481253	484403	3150
910	484425	485619	1194
912	485760	486408	648
914	486535	489898	3363
916	490109	490271	162
918	490284	490812	528
920	490881	491259	378
922	491411	491963	552
924	492091	494023	1932
926	494075	494405	330
928	494404	495010	606
930	495119	496994	1875
932	497174	497819	645
934	498054	499017	963
936	499013	499973	960
938	500124	501429	1305
940	501561	503238	1677
942	503475	504696	1221
944	504913	506566	1653
946	506602	507082	480
948	507285	508080	795
950	508217	508559	342
952	508874	511379	2505
954	511640	512573	933
956	512575	513868	1293
958	513992	514400	408
960	514400	514859	459
962	514855	515773	918
964	515918	516596	678
966	516582	517362	780
968	517424	518279	855
970	518339	519149	810
972	519138	519765	627
974	519732	520419	687
976	520415	522830	2415
978	523260	527541	4281
980	527580	527949	369
982	527951	528659	708
984	528639	529130	491
986	529499	529592	93
988	529659	530016	357
988	529594	529660	66
990	530131	531226	1095
992	531294	532221	927
994	532450	532933	483
996	533010	533826	816
998	533915	535697	1782
1000	535709	536486	777
1002	536585	537464	879
1004	537632	539087	1455
1006	539146	540508	1362
1008	540564	541866	1302
1010	541887	543033	1146
1012	543260	544046	786
1014	544056	545292	1236
1016	545313	546363	1050
1018	546679	548347	1668
1020	548356	549616	1260
1022	549626	550442	816
1024	550438	551332	894
1026	551526	552594	1068
1028	552590	553100	510
1030	553217	553940	723
1032	553942	554437	495
1034	554610	555996	1386
1036	556031	556553	522
1038	556660	556873	213
1040	556874	557741	867
1042	558211	558754	543
1044	558973	559666	693
1046	559696	562300	2604
1048	562335	563319	984
1050	563329	563845	516
1052	563847	564480	633
1054	564814	565978	1164
1056	565857	566079	222
1058	566097	566376	279
1060	566375	566687	312
1062	566683	566776	93
1062	568034	568247	213
1064	566841	567141	300
1066	567137	568004	867
1068	568314	568647	333
1070	568901	570428	1527
1072	570892	571444	552
1074	571453	572251	798
1076	572367	572469	102
1078	572465	572921	456
1080	572920	573091	171
1082	573083	573374	291
1084	573370	573733	363
1086	573729	573870	141
1088	573955	574339	384
1090	575785	576825	1040
1090	574528	574586	58
1092	574736	575753	1017
1094	577397	577613	216
1096	577612	578110	498
1098	578106	578568	462
1100	578326	578509	183
1102	578599	578893	294
1104	579183	579594	411
1106	579879	580086	207
1108	580250	580445	195
1110	580833	581379	546
1112	581353	581662	309
1114	581659	582097	438
1116	582802	582806	4
1116	582151	582804	653
1118	582952	583135	183
1120	583680	584430	750
1122	584679	585633	954
1124	586146	586908	762
1126	587090	587981	891
1128	587981	590954	2973
1130	590940	593178	2238
1132	593327	594770	1443
1134	594759	595443	684
1136	595599	596973	1374
1138	597130	597463	333
1140	597478	598702	1224
1142	598713	601857	3144
1144	601958	603335	1377
1146	603415	604663	1248
1148	604770	605424	654
1150	605517	605886	369
1152	605950	606199	249
1154	606264	607383	1119
1156	607835	607988	153
1158	608064	609177	1113
1160	609458	610079	621
1162	610253	612494	2241
1164	612736	613939	1203
1166	613941	614160	219
1168	614156	618038	3882
1170	618253	619387	1134
1172	619383	620199	816
1174	620195	621188	993
1176	621184	622189	1005
1178	622299	623550	1251
1180	623553	624510	957
1182	624884	626060	1176
1184	626069	627680	1611
1186	627693	628551	858
1188	628550	629297	747
1190	629299	629713	414
1192	629893	631999	2106
1194	632181	632379	198
1196	632388	633477	1089
1198	633585	634746	1161
1200	634746	635376	630
1202	635348	636569	1221
1204	636715	637618	903
1206	637826	638573	747
1208	638944	639508	564
1210	639752	641318	1566
1212	641438	641867	429
1214	642087	643326	1239
1216	643556	643967	411
1218	644196	645003	807
1220	645116	646580	1464
1222	646630	647509	879
1224	647483	648035	552
1226	648038	649571	1533
1228	649581	650490	909
1230	650486	650783	297
1232	650797	651856	1059
1234	652234	653893	1659
1236	653861	654542	681
1238	654582	655968	1386
1240	656556	657117	561
1242	657291	657501	210
1244	657554	657938	384
1246	658030	658225	195
1246	658224	658818	594
1248	658946	659150	204
1250	659250	660216	966
1252	660424	661378	954
1254	661636	662278	642
1256	662378	662642	264
1258	662751	663963	1212
1260	664101	665190	1089
1262	665200	666313	1113
1264	666315	668217	1902
1266	668247	668715	468
1268	668718	669036	318
1270	669295	669907	612
1272	669930	670572	642
1274	670573	671605	1032
1276	671604	672186	582
1278	672200	674783	2583
1280	675017	675500	483
1282	675569	676547	978
1284	676710	677418	708
1286	677414	678842	1428
1288	678851	679406	555
1290	679507	680215	708
1292	680211	681663	1452
1294	681722	683393	1671
1296	683476	684412	936
1298	684529	685255	726
1300	685254	685929	675
1302	685928	686669	741
1304	686838	687747	909
1306	687996	689013	1017
1308	689342	690881	1539
1310	690905	691784	879
1312	691873	692341	468
1314	692337	693378	1041
1316	693530	694955	1425
1318	695100	696276	1176
1320	697512	699177	1665
1322	699573	700326	753
1324	700373	701594	1221
1326	701602	702751	1149
1328	702810	703611	801
1330	703943	705890	1947
1332	706092	707757	1665
1334	708333	709740	1407
1336	709789	710116	327
1338	710199	710646	447
1340	710638	710725	87
1342	710934	711465	531
1344	711604	711898	294
1346	712037	712802	765
1348	712986	713532	546
1350	713557	715198	1641
1352	715411	715906	495
1354	715946	716597	651
1356	716720	716870	150
1358	716945	718265	1320
1360	718261	720460	2199
1362	720582	720840	258
1364	721055	721733	678
1366	721729	724414	2685
1368	724406	724979	573
1370	724987	727036	2049
1372	727058	728732	1674
1374	728731	728821	90
1376	729133	729340	207
1378	729582	733776	4194
1380	733775	734102	327
1382	734132	735653	1521
1384	735649	736219	570
1386	736444	736684	240
1388	736824	737961	1137
1390	738091	738853	762
1392	739000	739510	510
1394	739506	740925	1419
1396	741074	742556	1482
1398	742826	743570	744
1400	743592	744249	657
1402	744242	745175	933
1404	745164	745899	735
1406	745934	746726	792
1408	746722	747769	1047
1410	747920	748982	1062
1412	748978	749707	729
1414	749721	752169	2448
1416	752228	752795	567
1418	753184	754468	1284
1420	755176	755566	390
1422	755559	755907	348
1424	755906	757673	1767
1426	757688	758405	717
1428	758705	761507	2802
1430	761521	762739	1218
1432	763013	764180	1167
1434	764179	765049	870
1436	765152	765875	723
1438	765983	767960	1977
1440	767977	770611	2634
1442	771457	773026	1569
1444	773041	774181	1140
1446	774195	774309	114
1448	774308	774602	294
1450	774751	775156	405
1452	775152	775845	693
1454	775848	776277	429
1456	776341	777607	1266
1458	777739	779032	1293
1460	779066	779588	522
1462	779597	780389	792
1464	782084	783128	1044
1466	783165	783885	720
1468	783881	784823	942
1470	784936	785317	381
1472	785632	786685	1053
1474	786842	787595	753
1476	787796	788837	1041
1478	788830	789979	1149
1480	789982	791029	1047
1482	791038	792055	1017
1484	792315	793788	1473
1486	793855	794644	789
1488	794772	794922	150
1490	795088	795862	774
1492	795861	796551	690
1494	796553	797612	1059
1496	797612	798431	819
1498	798585	799581	996
1500	799621	800575	954
1502	800758	801811	1053
1504	801886	803320	1434
1506	803502	805764	2262
1508	805997	807281	1284
1510	807432	807909	477
1512	807967	809257	1290
1514	809343	810384	1041
1516	810380	811535	1155
1518	811521	812277	756
1520	812269	812947	678
1522	813525	815547	2022
1524	815738	816647	909
1526	817043	818033	990
1528	818054	818567	513
1530	818569	819055	486
1532	819047	819293	246
1534	819294	819747	453
1536	819883	820588	705
1538	820792	821506	714
1540	821541	822498	957
1542	822497	823739	1242
1544	823735	824497	762
1546	824629	825040	411
1548	825001	826108	1107
1550	826118	827252	1134
1552	827244	828981	1737
1554	828973	829972	999
1556	829971	830643	672
1558	830871	832236	1365
1560	832467	832950	483
1562	833069	835220	2151
1564	835247	836210	963
1566	836350	837436	1086
1568	837664	837925	261
1570	838189	838456	267
1572	838529	839207	678
1574	839248	841531	2283
1576	841795	842056	261
1578	842331	843258	927
1580	843254	845480	2226
1582	845740	846463	723
1584	846459	847119	660
1586	847257	848004	747
1588	848407	848911	504
1590	849209	850097	888
1592	850449	850965	516
1594	851013	852597	1584
1596	852868	852997	129
1598	853182	853650	468
1600	853646	854765	1119
1602	854823	855744	921
1604	855962	857555	1593
1606	857795	859061	1266
1608	859212	860028	816
1610	860173	862606	2433
1612	862611	863511	900
1614	863641	864304	663
1616	864379	865129	750
1618	865128	866364	1236
1620	866567	867533	966
1622	867519	869391	1872
1624	869410	870949	1539
1626	870966	871887	921
1628	871889	872801	912
1630	872978	875327	2349
1632	875334	876663	1329
1634	876709	878035	1326
1636	878247	878631	384
1638	878741	879857	1116
1640	879853	880480	627
1642	880726	881929	1203
1644	881975	882734	759
1646	882791	883388	597
1648	883672	884905	1233
1650	884945	885230	285
1652	885315	886131	816
1654	886130	887339	1209
1656	887422	887959	537
1658	888133	889819	1686
1660	890088	890466	378
1662	890495	890753	258
1664	890912	891200	288
1666	891183	891906	723
1668	891966	892869	903
1670	892956	893433	477
1672	893783	894896	1113
1674	894990	896124	1134
1676	896133	897087	954
1678	897083	897929	846
1680	897988	898477	489
1682	898517	899645	1128
1684	899843	900575	732
1686	900865	901534	669
1688	901533	902250	717
1690	902256	902988	732
1692	903005	903734	729
1694	903951	904467	516
1696	904592	904916	324
1698	904912	905743	831
1700	905739	906753	1014
1702	906851	908282	1431
1704	908292	909294	1002
1706	909330	911049	1719
1708	911181	912150	969
1710	912161	913814	1653
1712	913957	914857	900
1714	915351	916047	696
1716	916472	918131	1659
1718	918127	919120	993
1720	919234	920350	1116
1722	920346	922293	1947
1724	922365	922590	225
1726	922912	923233	321
1728	923263	925540	2277
1730	926224	926443	219
1732	926727	927432	705
1734	927473	929195	1722
1736	929195	930962	1767
1738	931084	932050	966
1740	932594	933089	495
1742	933223	937213	3990
1744	937371	937983	612
1746	937993	939337	1344
1748	939427	940720	1293
1750	940958	943403	2445
1752	943413	944031	618
1754	944032	944896	864
1756	944930	945557	627
1758	945870	947019	1149
1760	947228	948659	1431
1762	948659	949568	909
1764	949667	950258	591
1766	950339	951080	741
1768	951271	953554	2283
1770	953608	954466	858
1772	954871	956632	1761
1774	956761	957454	693
1776	957652	958741	1089
1778	958811	960095	1284
1780	960263	961028	765
1782	961200	961884	684
1784	961994	963668	1674
1786	963827	964112	285
1788	964319	966584	2265
1790	966620	968369	1749
1792	968365	969352	987
1794	969388	970621	1233
1796	970672	970855	183
1798	970851	971598	747
1800	971751	972645	894
1802	972621	973401	780
1804	973536	974322	786
1806	974318	975641	1323
1808	975621	976326	705
1810	976325	980786	4461
1812	981046	982894	1848
1814	983074	983623	549
1816	983649	984297	648
1818	984518	985709	1191
1820	985893	986982	1089
1822	987584	988985	1401
1824	989153	990356	1203
1826	990621	993234	2613
1828	993276	994044	768
1830	994040	994832	792
1832	994842	995988	1146
1834	995984	996944	960
1836	996936	997512	576
1838	997867	998407	540
1840	998489	999191	702
1842	999215	1001816	2601
1844	1001806	1002877	1071
1846	1002888	1003431	543
1848	1003438	1003954	516
1850	1003946	1004657	711
1852	1004767	1005778	1011
1854	1005951	1006494	543
1856	1006490	1007600	1110
1858	1007843	1009952	2109
1860	1009963	1011871	1908
1862	1012000	1013254	1254
1864	1013258	1014899	1641
1866	1014895	1015459	564
1868	1015714	1015882	168
1870	1015951	1016470	519
1872	1016538	1018299	1761
1874	1018484	1018937	453
1876	1019012	1020053	1041
1878	1020409	1020919	510
1880	1021137	1021767	630
1882	1021729	1023883	2154
1884	1023901	1024348	447
1886	1024470	1026525	2055
1888	1026556	1027015	459
1890	1027110	1027773	663
1892	1027945	1028359	414
1894	1028403	1028721	318
1896	1028778	1029969	1191
1898	1030063	1030342	279
1900	1030338	1030668	330
1902	1030758	1031418	660
1904	1032138	1033257	1119
1906	1033253	1035047	1794
1908	1035065	1035773	708
1910	1035769	1036357	588
1912	1036353	1036752	399
1914	1036748	1037606	858
1916	1037739	1039284	1545
1918	1039295	1040432	1137
1920	1040444	1040537	93
1922	1040616	1041915	1299
1924	1042029	1044210	2181
1926	1044229	1044676	447
1928	1044663	1045803	1140
1930	1045848	1047945	2097
1932	1047944	1048691	747
1934	1048687	1049332	645
1936	1049438	1049744	306
1938	1049832	1050108	276
1940	1050026	1050530	504
1942	1050962	1051175	213
1944	1051460	1051673	213
1946	1051846	1052077	231
1948	1052066	1052240	174
1950	1052288	1053362	1074
1952	1053433	1056178	2745
1954	1056260	1057289	1029
1956	1057261	1057954	693
1958	1058083	1059256	1173
1960	1059255	1061802	2547
1962	1061798	1062398	600
1964	1062549	1062855	306
1966	1062854	1063775	921
1968	1064035	1065292	1257
1970	1065584	1066826	1242
1972	1066863	1067091	228
1974	1067111	1067708	597
1976	1068080	1068254	174
1978	1068510	1069839	1329
1980	1069859	1070354	495
1982	1070364	1070955	591
1984	1070964	1071765	801
1986	1071772	1072159	387
1988	1072170	1072863	693
1990	1072862	1074011	1149
1992	1074241	1074880	639
1994	1074919	1078882	3963
1996	1079304	1080813	1509
1998	1081355	1081460	105
1998	1081459	1082185	726
2000	1082242	1083370	1128
2002	1083375	1084647	1272
2004	1084991	1086056	1065
2006	1086105	1086519	414
2008	1086520	1087846	1326
2010	1087838	1089857	2019
2012	1089865	1092289	2424
2014	1092875	1094234	1359
2016	1094274	1095141	867
2018	1095137	1095437	300
2020	1095504	1095846	342
2022	1095842	1096829	987
2024	1097885	1098824	939
2026	1098878	1099616	738
2028	1099639	1100194	555
2030	1100295	1100787	492
2032	1100850	1101684	834
2034	1101710	1102127	417
2036	1102151	1102541	390
2038	1102545	1103196	651
2040	1103950	1104406	456
2042	1104446	1104902	456
2044	1104960	1105293	333
2046	1105413	1105725	312
2048	1105819	1106353	534
2050	1106354	1107776	1422
2052	1107783	1108941	1158
2054	1109334	1110870	1536
2056	1110862	1113406	2544
2058	1113578	1113806	228
2060	1113806	1114181	375
2062	1114263	1115490	1227
2064	1115661	1116582	921
2066	1116806	1117859	1053
2068	1117900	1118476	576
2070	1118479	1119046	567
2072	1119306	1119447	141
2074	1119467	1120586	1119
2076	1120700	1120955	255
2078	1121241	1121487	246
2080	1121560	1122607	1047
2082	1122712	1123273	561
2084	1123406	1124054	648
2086	1124117	1125326	1209
2088	1125561	1126146	585
2090	1126156	1126804	648
2092	1126805	1127729	924
2094	1127838	1129374	1536
2096	1129413	1129830	417
2098	1129834	1130128	294
2100	1130203	1130863	660
2102	1131017	1131434	417
2104	1131437	1131842	405
2106	1131853	1132549	696
2108	1132573	1133782	1209
2110	1133801	1134557	756
2112	1134728	1135511	783
2114	1135563	1136262	699
2116	1136273	1137371	1098
2118	1137370	1138312	942
2120	1138377	1140021	1644
2122	1140032	1140986	954
2124	1141181	1144367	3186
2126	1144501	1144822	321
2128	1144939	1145899	960
2130	1146010	1146595	585
2132	1146793	1147315	522
2134	1147366	1147540	174
2136	1147620	1148691	1071
2138	1148758	1149712	954
2140	1149727	1150657	930
2142	1150669	1151404	735
2144	1151614	1151851	237
2146	1151938	1153180	1242
2148	1153299	1154109	810
2150	1154111	1155134	1023
2152	1155123	1155765	642
2154	1155761	1156766	1005
2156	1156776	1157574	798
2158	1157868	1159302	1434
2160	1159361	1161551	2190
2162	1161884	1162244	360
2164	1162246	1162624	378
2166	1162637	1163279	642
2168	1163259	1164084	825
2170	1164094	1165120	1026
2172	1165142	1165685	543
2174	1166084	1167389	1305
2176	1167598	1168138	540
2178	1168199	1168832	633
2180	1169072	1169330	258
2182	1169411	1170374	963
2184	1170517	1173964	3447
2186	1174091	1175165	1074
2188	1175426	1176626	1200
2190	1176618	1177320	702
2192	1177319	1178564	1245
2194	1178592	1179504	912
2196	1179630	1180359	729
2198	1180478	1181267	789
2200	1181263	1181725	462
2202	1181782	1182829	1047
2204	1182825	1183620	795
2206	1183616	1184444	828
2208	1184457	1185594	1137
2210	1185843	1187070	1227
2212	1187118	1188240	1122
2214	1188315	1189776	1461
2216	1189775	1190447	672
2218	1190615	1191986	1371
2220	1191989	1192631	642
2222	1192666	1193773	1107
2224	1193826	1194288	462
2226	1194297	1194951	654
2228	1195122	1196373	1251
2230	1196866	1197532	666
2232	1197532	1198237	705
2234	1198694	1199588	894
2236	1199678	1200806	1128
2238	1200786	1201032	246
2240	1201496	1201838	342
2242	1201775	1202084	309
2244	1202258	1202933	675
2246	1203023	1203224	201
2248	1203267	1203825	558
2250	1203821	1204160	339
2252	1204169	1204403	234
2254	1204403	1205537	1134
2256	1205548	1205731	183
2258	1205730	1206142	412
2260	1206142	1206922	780
2262	1206912	1207497	585
2264	1207500	1208130	630
2266	1208131	1208545	414
2268	1208516	1209119	603
2270	1209118	1209619	501
2272	1209684	1210239	555
2274	1210345	1211179	834
2276	1211412	1211577	165
2278	1211679	1212003	324
2280	1212702	1213107	405
2282	1213327	1214059	732
2284	1214263	1215475	1212
2286	1215788	1216025	237
2288	1216067	1216340	273
2290	1216368	1216635	267
2292	1216747	1216996	249
2294	1217327	1218851	1524
2296	1218982	1219201	219
2298	1219600	1222174	2574
2298	1222173	1222248	75
2300	1222304	1222634	330
2302	1222643	1222988	345
2304	1222989	1223163	174
2306	1223263	1223449	186
2308	1223563	1223671	108
2308	1223670	1223907	237
2310	1224278	1224545	267
2312	1224548	1225361	813
2314	1225384	1226080	696
2316	1226599	1226968	369
2318	1227070	1227472	402
2320	1227713	1228007	294
2322	1228078	1228738	660
2324	1228814	1229276	462
2326	1229482	1230394	912
2328	1230766	1231186	420
2330	1231185	1232454	1269
2332	1232499	1233030	531
2334	1233175	1234717	1542
2336	1234937	1235657	720
2338	1235708	1237241	1533
2340	1237570	1238869	1299
2342	1238878	1239949	1071
2344	1240334	1242071	1737
2346	1242165	1243080	915
2348	1243179	1243791	612
2350	1243792	1244527	735
2352	1244727	1244982	255
2354	1245159	1245600	441
2356	1245678	1247376	1698
2358	1247695	1249114	1419
2360	1249124	1249757	633
2362	1249767	1250838	1071
2364	1251065	1252985	1920
2366	1253084	1255952	2868
2368	1256720	1257812	1092
2370	1257928	1258513	585
2372	1258790	1259069	279
2374	1259123	1260803	1680
2376	1260927	1261875	948
2378	1262025	1262877	852
2380	1262876	1263500	624
2382	1263713	1264970	1257
2384	1265011	1266094	1083
2386	1266093	1266927	834
2388	1266923	1267316	393
2390	1267319	1268129	810
2392	1268164	1269019	855
2394	1269167	1269275	108
2396	1269702	1269810	108
2398	1270237	1270345	108
2400	1270748	1271849	1101
2402	1272118	1272349	231
2404	1272506	1273202	696
2406	1273245	1273599	354
2408	1273783	1275178	1395
2410	1275178	1275829	651
2412	1275821	1277618	1797
2414	1277956	1279348	1392
2416	1279863	1283607	3744
2418	1283603	1285142	1539
2420	1285138	1285849	711
2422	1285848	1286526	678
2424	1287086	1287176	90
